run,document,figure,status,reflabel,refstart,refend,reftext,reftype,reftype_eqclass,hyplabel,hypstart,hypend,hyptext,hyptype,hyptype_eqclass
system1,5282836,Figure 5-F-G,match,gene_or_protein,526,530,Pbx1,NCBI gene:18514,NCBI gene:18514,gene_or_protein,526,530,Pbx1,NCBI gene:18514,NCBI gene:18514
system1,5282836,Figure 5-F-G,match,gene_or_protein,534,538,Pbx3,NCBI gene:18516,NCBI gene:18516,gene_or_protein,534,538,Pbx3,Uniprot:O35317,Uniprot:O35317
system1,5282836,Figure 5-F-G,missing,organism_or_species,542,549,embryos,NCBI taxon:10090,NCBI taxon:10088|NCBI taxon:10090,,,,,,
system1,5282836,Figure 5-F-G,match,gene_or_protein,646,650,Pbx1,NCBI gene:18514,NCBI gene:18514,gene_or_protein,646,650,Pbx1,NCBI gene:18514,NCBI gene:18514
system1,5282836,Figure 5-F-G,match,gene_or_protein,658,662,Pbx1,NCBI gene:18514,NCBI gene:18514,gene_or_protein,658,662,Pbx1,NCBI gene:18514,NCBI gene:18514
system1,5282836,Figure 5-F-G,match,gene_or_protein,666,670,Pbx3,NCBI gene:18516,NCBI gene:18516,gene_or_protein,666,670,Pbx3,Uniprot:O35317,Uniprot:O35317
system1,5282836,Figure 5-F-G,missing,organism_or_species,674,681,embryos,NCBI taxon:10090,NCBI taxon:10088|NCBI taxon:10090,,,,,,
system1,5282836,Figure 6-A,missing,gene_or_protein,78,84,NFE2L1,Uniprot:Q61985,Uniprot:Q61985,,,,,,
system1,5282836,Figure 6-A,missing,gene_or_protein,100,102,TH,Uniprot:P24529,Uniprot:P24529,,,,,,
system1,5282836,Figure 6-A,missing,cell_type_or_line,103,107,mDAn,CL:0000700,CL:0000700,,,,,,
system1,5282836,Figure 6-A,missing,cell_type_or_line,112,123,neuroblasts,CL:0000031,CL:0000031,,,,,,
system1,5282836,Figure 6-B,spurious,,,,,,,gene_or_protein,71,75,Pbx1,NCBI gene:18514,NCBI gene:18514
system1,5282836,Figure 6-B,spurious,,,,,,,gene_or_protein,99,103,Pbx1,NCBI gene:18514,NCBI gene:18514
system1,5282836,Figure 6-B,spurious,,,,,,,gene_or_protein,79,83,Pbx3,Uniprot:O35317,Uniprot:O35317
system1,5282836,Figure 6-D,spurious,,,,,,,gene_or_protein,4,8,PBX1,NCBI gene:18514,NCBI gene:18514
system1,5282836,Figure 6-E-F,missing,organism_or_species,4,9,Human,NCBI taxon:9606,NCBI taxon:9606,,,,,,
system1,5282836,Figure 6-E-F,missing,tissue_or_organ,21,23,SN,Uberon:UBERON:0002038,Uberon:UBERON:0002038,,,,,,
system1,5282836,Figure 6-E-F,match,gene_or_protein,59,63,PBX1,Uniprot:P40424,Uniprot:P40424,gene_or_protein,59,63,PBX1,NCBI gene:18514,NCBI gene:18514
system1,5282836,Figure 6-E-F,missing,cellular_component,135,141,nuclei,GO:0005634,GO:0005634,,,,,,
system1,5282836,Figure 6-E-F,missing,small_molecule,145,157,neuromelanin,CHEBI:27404,CHEBI:27404|PubChem:114683,,,,,,
system1,5282836,Figure 6-E-F,missing,small_molecule,165,167,NM,CHEBI:27404,CHEBI:27404|PubChem:114683,,,,,,
system1,5282836,Figure 6-E-F,missing,tissue_or_organ,205,207,SN,Uberon:UBERON:0002038,Uberon:UBERON:0002038,,,,,,
system1,5282836,Figure 6-E-F,match,gene_or_protein,222,226,PBX1,Uniprot:P40424,Uniprot:P40424,gene_or_protein,222,226,PBX1,NCBI gene:18514,NCBI gene:18514
system1,5282836,Figure 6-E-F,missing,organism_or_species,263,271,patients,NCBI taxon:9606,NCBI taxon:9606,,,,,,
system1,5282836,Figure 6-E-F,match,gene_or_protein,305,309,PBX1,Uniprot:P40424,Uniprot:P40424,gene_or_protein,305,309,PBX1,NCBI gene:18514,NCBI gene:18514
system1,5282836,Figure 6-E-F,missing,tissue_or_organ,334,336,SN,Uberon:UBERON:0002038,Uberon:UBERON:0002038,,,,,,
system1,5282836,Figure 6-E-F,missing,small_molecule,340,342,NM,CHEBI:27404,CHEBI:27404|PubChem:114683,,,,,,
system1,5282836,Figure 6-E-F,missing,cell_type_or_line,344,351,neurons,CL:0000540,CL:0000540,,,,,,
system1,5282836,Figure 6-E-F,missing,organism_or_species,386,394,patients,NCBI taxon:9606,NCBI taxon:9606,,,,,,
system1,5282836,Figure 6-E-F,match,gene_or_protein,451,455,PBX1,Uniprot:P40424,Uniprot:P40424,gene_or_protein,451,455,PBX1,NCBI gene:18514,NCBI gene:18514
system1,5282836,Figure 6-E-F,missing,cellular_component,463,469,nuclei,GO:0005634,GO:0005634,,,,,,
system1,5282836,Figure 6-E-F,missing,small_molecule,484,486,NM,CHEBI:27404,CHEBI:27404|PubChem:114683,,,,,,
system1,5282836,Figure 6-E-F,missing,cell_type_or_line,487,493,neuron,CL:0000540,CL:0000540,,,,,,
system1,5282836,Figure 6-G-H-I,match,gene_or_protein,35,39,PBX1,Uniprot:P40424,Uniprot:P40424,gene_or_protein,35,39,PBX1,NCBI gene:18514,NCBI gene:18514
system1,5282836,Figure 6-G-H-I,missing,gene_or_protein,55,61,NFE2L1,Uniprot:Q14494,Uniprot:Q14494,,,,,,
system1,5282836,Figure 6-G-H-I,missing,small_molecule,134,136,NM,CHEBI:27404,CHEBI:27404|PubChem:114683,,,,,,
system1,5282836,Figure 6-G-H-I,missing,tissue_or_organ,150,152,SN,Uberon:UBERON:0002038,Uberon:UBERON:0002038,,,,,,
system1,5282836,Figure 6-G-H-I,missing,organism_or_species,222,230,patients,NCBI taxon:9606,NCBI taxon:9606,,,,,,
system1,5282836,Figure 6-G-H-I,missing,cellular_component,262,270,nucleoli,GO:0005730,GO:0005730,,,,,,
system1,5282836,Figure 6-G-H-I,missing,small_molecule,290,292,NM,CHEBI:27404,CHEBI:27404|PubChem:114683,,,,,,
system1,5282836,Figure 6-G-H-I,missing,cell_type_or_line,294,301,neurons,CL:0000540,CL:0000540,,,,,,
system1,5282836,Figure 6-G-H-I,missing,gene_or_protein,318,324,NFE2L1,Uniprot:Q14494,Uniprot:Q14494,,,,,,
system1,5282836,Figure 6-G-H-I,missing,tissue_or_organ,341,343,SN,Uberon:UBERON:0002038,Uberon:UBERON:0002038,,,,,,
system1,5282836,Figure 6-G-H-I,missing,organism_or_species,369,377,patients,NCBI taxon:9606,NCBI taxon:9606,,,,,,
system1,5282836,Figure 6-G-H-I,missing,organism_or_species,442,450,patients,NCBI taxon:9606,NCBI taxon:9606,,,,,,
system1,5282836,Figure 6-G-H-I,missing,small_molecule,474,476,NM,CHEBI:27404,CHEBI:27404|PubChem:114683,,,,,,
system1,5282836,Figure 6-G-H-I,missing,cell_type_or_line,477,484,neurons,CL:0000540,CL:0000540,,,,,,
system1,5282836,Figure 6-G-H-I,missing,gene_or_protein,490,496,NFE2L1,Uniprot:Q14494,Uniprot:Q14494,,,,,,
system1,5282836,Figure 6-G-H-I,missing,cellular_component,497,503,nuclei,GO:0005634,GO:0005634,,,,,,
system1,5282836,Figure 6-G-H-I,missing,tissue_or_organ,511,513,SN,Uberon:UBERON:0002038,Uberon:UBERON:0002038,,,,,,
system1,5282836,Figure 6-G-H-I,missing,organism_or_species,520,528,patients,NCBI taxon:9606,NCBI taxon:9606,,,,,,
system1,5282837,Figure 1-B,missing,small_molecule,241,249,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 1-B,spurious,,,,,,,gene_or_protein,326,330,R517,Uniprot:Q5UQ78,Uniprot:Q5UQ78
system1,5282837,Figure 1-C,missing,small_molecule,17,25,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 1-C,missing,small_molecule,150,158,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 1-C,missing,small_molecule,193,201,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 1-D,missing,small_molecule,4,12,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 1-D,spurious,,,,,,,gene_or_protein,87,93,Arg517,Uniprot:Q9HCC0,Uniprot:Q9HCC0
system1,5282837,Figure 2-B,missing,small_molecule,20,28,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 2-B,missing,small_molecule,29,33,dATP,CHEBI:16284,CHEBI:16284,,,,,,
system1,5282837,Figure 2-B,missing,small_molecule,290,298,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 2-B,missing,small_molecule,328,331,ddC,CHEBI:10101,CHEBI:10101,,,,,,
system1,5282837,Figure 2-B,spurious,,,,,,,gene_or_protein,349,354,ddCTP,Uniprot:P03366,Uniprot:P03366
system1,5282837,Figure 2-B,spurious,,,,,,,gene_or_protein,522,526,D490,NCBI gene:46505,NCBI gene:46505
system1,5282837,Figure 2-C,missing,small_molecule,4,12,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 2-C,missing,small_molecule,90,98,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 2-C,spurious,,,,,,,gene_or_protein,233,239,Arg517,Uniprot:Q9HCC0,Uniprot:Q9HCC0
system1,5282837,Figure 2-D,missing,small_molecule,199,203,dATP,CHEBI:16284,CHEBI:16284,,,,,,
system1,5282837,Figure 2-D,missing,small_molecule,218,223,water,CHEBI:15377,CHEBI:15377|PubChem:22247451|PubChem:962,,,,,,
system1,5282837,Figure 2-D,missing,small_molecule,243,247,Mg2+,CHEBI:18420,CHEBI:18420|PubChem:888,,,,,,
system1,5282837,Figure 3-B,missing,small_molecule,20,28,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 3-B,missing,small_molecule,29,33,dATP,CHEBI:16284,CHEBI:16284,,,,,,
system1,5282837,Figure 3-B,missing,small_molecule,290,298,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 3-B,missing,small_molecule,328,331,ddC,CHEBI:10101,CHEBI:10101,,,,,,
system1,5282837,Figure 3-B,missing,small_molecule,349,353,dATP,CHEBI:16284,CHEBI:16284,,,,,,
system1,5282837,Figure 3-B,spurious,,,,,,,gene_or_protein,521,525,D490,NCBI gene:46505,NCBI gene:46505
system1,5282837,Figure 3-C,missing,small_molecule,4,12,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 3-C,missing,small_molecule,60,64,dATP,CHEBI:16284,CHEBI:16284,,,,,,
system1,5282837,Figure 3-C,spurious,,,,,,,gene_or_protein,87,93,Arg517,Uniprot:Q9HCC0,Uniprot:Q9HCC0
system1,5282837,Figure 3-D,missing,small_molecule,199,203,dATP,CHEBI:16284,CHEBI:16284,,,,,,
system1,5282837,Figure 3-D,missing,small_molecule,218,223,water,CHEBI:15377,CHEBI:15377|PubChem:22247451|PubChem:962,,,,,,
system1,5282837,Figure 3-D,missing,small_molecule,243,247,Mg2+,CHEBI:18420,CHEBI:18420|PubChem:888,,,,,,
system1,5282837,Figure 4-A-B,missing,small_molecule,135,143,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 4-A-B,missing,small_molecule,514,522,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 4-A-B,missing,small_molecule,571,575,dATP,CHEBI:16284,CHEBI:16284,,,,,,
system1,5282837,Figure 4-A-B,spurious,,,,,,,gene_or_protein,275,281,Arg514,Uniprot:Q9ULV0,NCBI gene:4645|Uniprot:Q9ULV0
system1,5282837,Figure 4-A-B,spurious,,,,,,,gene_or_protein,458,464,Arg514,Uniprot:Q9ULV0,NCBI gene:4645|Uniprot:Q9ULV0
system1,5282837,Figure 5-B,missing,small_molecule,20,28,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 5-B,missing,small_molecule,29,31,dC,CHEBI:19240,CHEBI:19240,,,,,,
system1,5282837,Figure 5-B,missing,small_molecule,319,321,dC,CHEBI:19240,CHEBI:19240,,,,,,
system1,5282837,Figure 5-B,spurious,,,,,,,gene_or_protein,518,522,D490,NCBI gene:46505,NCBI gene:46505
system1,5282837,Figure 5-C,missing,small_molecule,4,12,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 5-C,missing,small_molecule,64,66,dC,CHEBI:19240,CHEBI:19240,,,,,,
system1,5282837,Figure 5-C,spurious,,,,,,,gene_or_protein,106,112,Arg517,Uniprot:Q9HCC0,Uniprot:Q9HCC0
system1,5282837,Figure 5-D,missing,small_molecule,203,205,dC,CHEBI:19240,CHEBI:19240,,,,,,
system1,5282837,Figure 5-D,missing,small_molecule,227,231,Mg2+,CHEBI:18420,CHEBI:18420|PubChem:888,,,,,,
system1,5282837,Figure 5-D,spurious,,,,,,,gene_or_protein,283,290,metal A,Uniprot:Q9JHI9,Uniprot:Q9JHI9
system1,5282837,Figure 6-B,missing,small_molecule,20,28,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 6-B,missing,small_molecule,29,31,dC,CHEBI:19240,CHEBI:19240,,,,,,
system1,5282837,Figure 6-B,missing,small_molecule,319,321,dA,CHEBI:19234,CHEBI:19234,,,,,,
system1,5282837,Figure 6-B,missing,small_molecule,326,334,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 6-B,spurious,,,,,,,gene_or_protein,510,514,D490,NCBI gene:46505,NCBI gene:46505
system1,5282837,Figure 6-C,missing,small_molecule,4,12,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 6-C,missing,small_molecule,61,63,dA,CHEBI:19234,CHEBI:19234,,,,,,
system1,5282837,Figure 6-C,spurious,,,,,,,gene_or_protein,106,112,Arg517,Uniprot:Q9HCC0,Uniprot:Q9HCC0
system1,5282837,Figure 6-D,missing,small_molecule,203,205,dA,CHEBI:19234,CHEBI:19234,,,,,,
system1,5282837,Figure 6-D,missing,small_molecule,227,231,Mg2+,CHEBI:18420,CHEBI:18420|PubChem:888,,,,,,
system1,5282837,Figure 6-D,spurious,,,,,,,gene_or_protein,283,290,metal A,Uniprot:Q9JHI9,Uniprot:Q9JHI9
system1,5282837,Figure 7-A-B-C,missing,small_molecule,100,108,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 7-A-B-C,missing,small_molecule,183,191,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 7-A-B-C,missing,small_molecule,250,258,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 7-A-B-C,missing,small_molecule,375,383,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 7-A-B-C,missing,small_molecule,542,550,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 7-A-B-C,missing,small_molecule,557,559,dC,CHEBI:19240,CHEBI:19240,,,,,,
system1,5282837,Figure 7-A-B-C,missing,small_molecule,561,569,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 7-A-B-C,missing,small_molecule,575,577,dA,CHEBI:19234,CHEBI:19234,,,,,,
system1,5282837,Figure 7-A-B-C,missing,small_molecule,585,587,dC,CHEBI:19240,CHEBI:19240,,,,,,
system1,5282837,Figure 7-A-B-C,missing,gene_or_protein,641,647,Pol λ,NCBI gene:27343,NCBI gene:27343,,,,,,
system1,5282837,Figure 8-A-B,missing,small_molecule,126,134,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 8-A-B,missing,small_molecule,135,137,dC,CHEBI:19240,CHEBI:19240,,,,,,
system1,5282837,Figure 8-A-B,missing,small_molecule,162,170,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 8-A-B,missing,small_molecule,171,173,dA,CHEBI:19234,CHEBI:19234,,,,,,
system1,5282837,Figure 8-A-B,missing,small_molecule,260,262,dA,CHEBI:19234,CHEBI:19234,,,,,,
system1,5282837,Figure 8-A-B,missing,small_molecule,338,346,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 8-A-B,missing,small_molecule,347,349,dC,CHEBI:19240,CHEBI:19240,,,,,,
system1,5282837,Figure 8-A-B,missing,small_molecule,374,382,8-oxo-dG,CHEBI:40304,CHEBI:40304,,,,,,
system1,5282837,Figure 8-A-B,missing,small_molecule,383,385,dA,CHEBI:19234,CHEBI:19234,,,,,,
system1,5283579,Figure 1-A,match,gene_or_protein,71,77,Rab22a,Uniprot:P35285,Uniprot:P35285,gene_or_protein,71,77,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 1-A,missing,cellular_component,125,140,early endosomal,GO:0005769,GO:0005769,,,,,,
system1,5283579,Figure 1-A,missing,gene_or_protein,148,152,EEA1,Uniprot:Q8BL66,Uniprot:Q8BL66,,,,,,
system1,5283579,Figure 1-A,missing,cellular_component,154,167,late endosome,GO:0005770,GO:0005770,,,,,,
system1,5283579,Figure 1-A,missing,cellular_component,168,177,lysosomal,GO:0005764,GO:0005764,,,,,,
system1,5283579,Figure 1-A,match,gene_or_protein,185,190,Lamp1,Uniprot:P11438,NCBI gene:16783|Uniprot:P11438,gene_or_protein,185,190,Lamp1,Uniprot:Q8VH34,Uniprot:Q8VH34
system1,5283579,Figure 1-A,missing,cellular_component,199,220,recycling compartment,GO:0055037,GO:0055037,,,,,,
system1,5283579,Figure 1-A,match,gene_or_protein,228,231,TfR,Uniprot:Q62351|Uniprot:Q9JKX3,Uniprot:Q62351|Uniprot:Q9JKX3,gene_or_protein,228,231,TfR,Uniprot:Q9UP52|Uniprot:P02786,Uniprot:Q9UP52|Uniprot:P02786
system1,5283579,Figure 1-A,missing,cell_type_or_line,235,240,BMDCs,CL:0000451,CL:0000451,,,,,,
system1,5283579,Figure 1-A,match,gene_or_protein,326,332,Rab22a,Uniprot:P35285,Uniprot:P35285,gene_or_protein,326,332,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 1-A,missing,gene_or_protein,337,341,EEA1,Uniprot:Q8BL66,Uniprot:Q8BL66,,,,,,
system1,5283579,Figure 1-A,match,gene_or_protein,363,368,Lamp1,Uniprot:P11438,NCBI gene:16783|Uniprot:P11438,gene_or_protein,363,368,Lamp1,Uniprot:Q8VH34,Uniprot:Q8VH34
system1,5283579,Figure 1-A,match,gene_or_protein,393,396,TfR,Uniprot:Q62351|Uniprot:Q9JKX3,Uniprot:Q62351|Uniprot:Q9JKX3,gene_or_protein,393,396,TfR,Uniprot:Q9UP52|Uniprot:P02786,Uniprot:Q9UP52|Uniprot:P02786
system1,5283579,Figure 1-B,match,gene_or_protein,32,38,Rab22a,Uniprot:P35285,Uniprot:P35285,gene_or_protein,32,38,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 1-B,missing,gene_or_protein,49,53,EEA1,Uniprot:Q8BL66,Uniprot:Q8BL66,,,,,,
system1,5283579,Figure 1-B,missing,cellular_component,71,80,endosomes,GO:0005768,GO:0005768,,,,,,
system1,5283579,Figure 1-B,missing,cell_type_or_line,169,174,BMDCs,CL:0000451,CL:0000451,,,,,,
system1,5283579,Figure 1-B,missing,cellular_component,197,206,endosomes,GO:0005768,GO:0005768,,,,,,
system1,5283579,Figure 1-B,match,gene_or_protein,225,231,Rab22a,Uniprot:P35285,Uniprot:P35285,gene_or_protein,225,231,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 1-B,missing,gene_or_protein,236,240,EEA1,Uniprot:Q8BL66,Uniprot:Q8BL66,,,,,,
system1,5283579,Figure 1-C,match,gene_or_protein,30,36,Rab22a,Uniprot:P35285,Uniprot:P35285,gene_or_protein,30,36,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 1-C,match,gene_or_protein,49,54,Lamp1,Uniprot:P11438,NCBI gene:16783|Uniprot:P11438,gene_or_protein,49,54,Lamp1,Uniprot:Q8VH34,Uniprot:Q8VH34
system1,5283579,Figure 1-C,missing,cell_type_or_line,116,121,BMDCs,CL:0000451,CL:0000451,,,,,,
system1,5283579,Figure 1-C,missing,cellular_component,141,151,phagosomes,GO:0045335,GO:0045335,,,,,,
system1,5283579,Figure 1-C,match,gene_or_protein,177,183,Rab22a,Uniprot:P35285,Uniprot:P35285,gene_or_protein,177,183,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 1-C,match,gene_or_protein,188,193,Lamp1,Uniprot:P11438,NCBI gene:16783|Uniprot:P11438,gene_or_protein,188,193,Lamp1,Uniprot:Q8VH34,Uniprot:Q8VH34
system1,5283579,Figure 1-D,missing,cell_type_or_line,3,8,BMDCs,CL:0000451,CL:0000451,,,,,,
system1,5283579,Figure 1-D,missing,cellular_component,141,151,phagosomes,GO:0045335,GO:0045335,,,,,,
system1,5283579,Figure 1-D,match,gene_or_protein,198,203,Lamp1,Uniprot:P11438,NCBI gene:16783|Uniprot:P11438,gene_or_protein,198,203,Lamp1,Uniprot:Q8VH34,Uniprot:Q8VH34
system1,5283579,Figure 1-D,match,gene_or_protein,208,214,Rab22a,Uniprot:P35285,Uniprot:P35285,gene_or_protein,208,214,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 1-D,missing,cellular_component,284,294,phagosomes,GO:0045335,GO:0045335,,,,,,
system1,5283579,Figure 2-A,match,gene_or_protein,53,59,Rab22a,Uniprot:P35285,Uniprot:P35285,gene_or_protein,53,59,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 2-A,missing,cell_type_or_line,63,70,JAWS-II,CVCL_3727,CVCL_3727,,,,,,
system1,5283579,Figure 2-A,missing,organism_or_species,88,100,lentiviruses,NCBI taxon:11646,NCBI taxon:11646,,,,,,
system1,5283579,Figure 2-A,match,gene_or_protein,174,180,Rab22a,NCBI gene:19334,NCBI gene:19334,gene_or_protein,174,180,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 2-A,match,gene_or_protein,182,188,Rab22a,Uniprot:P35285,Uniprot:P35285,gene_or_protein,182,188,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 2-B,match,gene_or_protein,45,51,Rab22a,NCBI gene:19334,NCBI gene:19334,gene_or_protein,45,51,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 2-C,missing,cellular_component,76,81,MHC-I,GO:0042612,GO:0042612,,,,,,
system1,5283579,Figure 2-C,match,gene_or_protein,93,98,H-2Kb,Uniprot:P01901,Uniprot:P01901,gene_or_protein,93,98,H-2Kb,Uniprot:P01901,Uniprot:P01901
system1,5283579,Figure 2-C,match,gene_or_protein,111,117,Rab22a,NCBI gene:19334,NCBI gene:19334,gene_or_protein,111,117,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 2-C,match,gene_or_protein,140,146,Rab22a,Uniprot:P35285,Uniprot:P35285,gene_or_protein,140,146,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 2-C,missing,cell_type_or_line,150,157,JAWS-II,CVCL_3727,CVCL_3727,,,,,,
system1,5283579,Figure 2-C,missing,cellular_component,163,169,Nuclei,GO:0005634,GO:0005634,,,,,,
system1,5283579,Figure 2-D,missing,cellular_component,20,25,MHC-I,GO:0042612,GO:0042612,,,,,,
system1,5283579,Figure 2-D,match,gene_or_protein,98,104,Rab22a,NCBI gene:19334,NCBI gene:19334,gene_or_protein,98,104,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 2-D,missing,cell_type_or_line,108,115,JAWS-II,CVCL_3727,CVCL_3727,,,,,,
system1,5283579,Figure 2-E,missing,cellular_component,3,8,MHC-I,GO:0042612,GO:0042612,,,,,,
system1,5283579,Figure 2-E,missing,cellular_component,30,40,phagosomes,GO:0045335,GO:0045335,,,,,,
system1,5283579,Figure 2-E,missing,gene_or_protein,139,145,Rab22a,NCBI gene:19334,NCBI gene:19334,,,,,,
system1,5283579,Figure 2-E,missing,cell_type_or_line,149,156,JAWS-II,CVCL_3727,CVCL_3727,,,,,,
system1,5283579,Figure 2-F,missing,cellular_component,3,8,MHC-I,GO:0042612,GO:0042612,,,,,,
system1,5283579,Figure 2-F,match,gene_or_protein,104,110,Rab22a,NCBI gene:19334,NCBI gene:19334,gene_or_protein,104,110,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 2-F,missing,cell_type_or_line,114,121,JAWS-II,CVCL_3727,CVCL_3727,,,,,,
system1,5283579,Figure 2-G,match,gene_or_protein,20,23,Tfn,Uniprot:Q921I1|Uniprot:Q9R0R1|Uniprot:P08071,Uniprot:Q921I1|Uniprot:Q9R0R1|Uniprot:P08071,gene_or_protein,20,23,Tfn,Uniprot:P02787,Uniprot:P02787
system1,5283579,Figure 2-G,match,gene_or_protein,110,116,Rab22a,NCBI gene:19334,NCBI gene:19334,gene_or_protein,110,116,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 2-G,missing,cell_type_or_line,120,127,JAWS-II,CVCL_3727,CVCL_3727,,,,,,
system1,5283579,Figure 3-A-B-C,missing,gene_or_protein,69,72,OVA,Uniprot:P01012,Uniprot:P01012,,,,,,
system1,5283579,Figure 3-A-B-C,missing,gene_or_protein,77,80,OVA,Uniprot:P01012,Uniprot:P01012,,,,,,
system1,5283579,Figure 3-A-B-C,missing,gene_or_protein,81,84,BSA,Uniprot:P02769,Uniprot:P02769,,,,,,
system1,5283579,Figure 3-A-B-C,missing,small_molecule,109,117,SIINFEKL,PubChem:447764,PubChem:447764,,,,,,
system1,5283579,Figure 3-A-B-C,match,gene_or_protein,182,188,Rab22a,NCBI gene:19334,NCBI gene:19334,gene_or_protein,182,188,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 3-A-B-C,missing,cell_type_or_line,192,199,JAWS-II,CVCL_3727,CVCL_3727,,,,,,
system1,5283579,Figure 3-A-B-C,missing,cell_type_or_line,227,230,B3Z,CVCL_6277,CVCL_6277,,,,,,
system1,5283579,Figure 3-D-E,match,gene_or_protein,64,70,Rab22a,NCBI gene:19334,NCBI gene:19334,gene_or_protein,64,70,Rab22a,Uniprot:P35285,Uniprot:P35285
system1,5283579,Figure 3-D-E,missing,cell_type_or_line,74,81,JAWS-II,CVCL_3727,CVCL_3727,,,,,,
system1,5283579,Figure 3-D-E,missing,gene_or_protein,121,124,OVA,Uniprot:P01012,Uniprot:P01012,,,,,,
